Suggestion,Intent,Volume,CPC,PPC,Trend
red herring 25aed786,0,5236224,556454,0.773832088116,"[7525503, 96834, 2560153, 3685164, 9568602, 9455972, 8646204, 6010322, 2619254, 3473501, 8983290, 209900]"
red herring 6f485da5,0,4008198,9858038,0.978064233205,"[3221658, 5354730, 9014081, 7347074, 472091, 1062593, 1964019, 6845595, 4466452, 1004870, 1631272, 5713949]"
bad e7b64351,0,4499111,13313772,0.827293332181,"[347054, 9896337, 9187917, 14749, 7137167, 760629, 1990176, 6469967, 5094701, 3389062, 5056479, 4645095]"
red herring cb901c70,0,5785886,315103,0.720887082537,"[5310178, 3279082, 8564847, 8737961, 8542133, 5534770, 5827008, 1922234, 6899194, 2445942, 3848959, 8518328]"
bad 689804aa,0,6007602,19644769,0.554787641949,"[1714435, 9574066, 9686492, 6703726, 8120884, 4688546, 1208382, 6089964, 8534949, 8166191, 4268612, 3334988]"
bad b6288365,0,4012400,12693117,0.744384312868,"[2568109, 1153624, 5052746, 5662798, 1230013, 8216725, 2642884, 652211, 760688, 7790799, 9128240, 3289974]"
bad d1b7829a,0,5734548,10835369,0.973734276066,"[3429730, 2091903, 6847179, 3250492, 4826146, 6203302, 9912370, 5850856, 1447949, 9983115, 9486654, 5484886]"
bad 1e0edd35,0,6063967,18730213,0.281405030018,"[9359685, 9784357, 3845284, 3102560, 8728611, 965855, 5635164, 8146835, 6967469, 8722801, 6906632, 602356]"
red herring f3779d8b,0,4974066,7578274,0.221344715232,"[813934, 9413163, 2917420, 9979929, 4880190, 2584380, 4044034, 5806229, 5126006, 5461458, 2911678, 5750379]"
red herring 572691fc,0,5597021,18249076,0.0342849832314,"[7874727, 8045349, 5641964, 2055179, 4712342, 9214662, 2061579, 1868465, 6113499, 5145466, 7856920, 6574110]"
red herring 33c1331c,0,5883914,8700462,0.152855605517,"[9547679, 7485855, 1444142, 7455826, 9403750, 8926952, 4115670, 3398779, 2911631, 3135156, 7637694, 5143844]"
red herring a92c3925,0,6043884,8739916,0.0954348611919,"[5658574, 9560654, 4887696, 6541077, 5756974, 2537799, 6259330, 7490023, 2711430, 9302890, 3542931, 8277232]"
